date,time,cpa,width,lin_speed,quad_speed_init,quad_speed_final,quad_speed_20,accel,mpa,remarks
2014/01/27,17:24:05,307.0,10,217.0,172.0,260.0,758.0,23.0,313,Very Poor Event; Only C2
2014/01/27,18:36:07,261.0,17,386.0,215.0,549.0,1269.0,64.5,270,Poor Event; Only C2
2014/01/27,20:48:05,88.0,76,511.0,646.0,355.0,140.0,-16.9,101,
2014/01/27,23:12:10,261.0,19,243.0,297.0,184.0,0.0,-19.0,270,Poor Event; Only C2
2014/01/28,00:00:05,85.0,39,773.0,745.0,797.0,862.0,7.8,93,Poor Event
2014/01/28,00:48:05,47.0,117,584.0,644.0,531.0,486.0,-7.3,76,
2014/01/28,03:36:05,75.0,16,510.0,435.0,586.0,1205.0,53.0,73,Poor Event; Only C2
2014/01/28,05:48:05,57.0,110,494.0,551.0,435.0,321.0,-8.6,71,
2014/01/28,06:48:05,234.0,93,116.0,121.0,111.0,83.0,-0.3,225,Poor Event
2014/01/28,07:00:05,100.0,16,427.0,526.0,332.0,0.0,-68.8,100,Poor Event; Only C2
2014/01/28,07:48:06,57.0,97,493.0,648.0,333.0,326.0,-13.1,59,
2014/01/28,10:48:05,56.0,48,447.0,659.0,224.0,0.0,-95.6,63,Poor Event; Only C2
2014/01/28,11:48:06,55.0,55,656.0,852.0,466.0,0.0,-29.9,66,
2014/01/28,15:36:05,34.0,112,543.0,785.0,251.0,0.0,-32.5,66,
2014/01/28,20:12:06,116.0,82,212.0,197.0,226.0,366.0,3.9,116,Only C2
2014/01/28,20:57:27,46.0,23,206.0,190.0,224.0,275.0,1.7,50,Poor Event
2014/01/28,21:38:37,281.0,10,207.0,176.0,236.0,530.0,10.4,286,Very Poor Event; Only C2
2014/01/28,22:24:05,110.0,91,462.0,564.0,356.0,0.0,-16.9,102,
2014/01/29,00:06:06,99.0,75,419.0,257.0,595.0,1132.0,71.7,97,Poor Event; Only C3
2014/01/29,00:36:05,,360,640.0,673.0,608.0,607.0,-3.5,177,
2014/01/29,04:00:05,216.0,78,319.0,346.0,291.0,302.0,-1.2,224,
2014/01/29,04:24:05,94.0,134,391.0,633.0,0.0,0.0,-27.4,106,Partial Halo
2014/01/29,05:36:05,354.0,13,311.0,256.0,363.0,681.0,16.4,353,Poor Event; Only C2
2014/01/29,07:24:05,101.0,42,435.0,391.0,477.0,566.0,7.0,102,
2014/01/29,12:12:05,309.0,205,313.0,335.0,289.0,0.0,-5.7,299,Poor Event; Partial Halo
2014/01/29,14:48:05,104.0,98,415.0,624.0,187.0,0.0,-19.0,100,
2014/01/29,17:00:05,135.0,67,278.0,323.0,233.0,0.0,-12.9,137,Only C2
2014/01/29,17:12:05,84.0,43,327.0,0.0,480.0,642.0,17.0,87,Poor Event
2014/01/29,20:00:05,206.0,17,143.0,160.0,123.0,0.0,-3.1,208,Very Poor Event; Only C2
2014/01/29,20:48:05,96.0,74,349.0,240.0,460.0,952.0,35.3,98,Poor Event
2014/01/30,01:25:54,140.0,18,268.0,142.0,382.0,896.0,34.6,143,Very Poor Event; Only C2
2014/01/30,03:12:08,88.0,48,362.0,418.0,312.0,0.0,-10.2,91,
2014/01/30,06:12:05,64.0,75,116.0,162.0,66.0,0.0,-10.9,67,Poor Event; Only C2
2014/01/30,07:36:05,127.0,11,280.0,218.0,341.0,914.0,32.1,130,Very Poor Event; Only C2
2014/01/30,08:24:05,,360,458.0,578.0,337.0,256.0,-11.0,112,
2014/01/30,10:00:06,337.0,25,321.0,399.0,244.0,0.0,-17.2,334,Poor Event
2014/01/30,15:48:06,109.0,62,780.0,922.0,640.0,0.0,-98.5,122,Poor Event; Only C2
2014/01/30,16:24:05,,360,1087.0,1331.0,821.0,940.0,-39.1,117,
2014/01/30,23:12:10,141.0,49,540.0,528.0,554.0,564.0,1.7,142,
2014/01/31,01:36:24,87.0,26,281.0,282.0,280.0,274.0,-0.2,95,Poor Event
2014/01/31,03:47:14,209.0,59,777.0,690.0,857.0,1084.0,28.7,201,
2014/01/31,04:28:48,206.0,75,397.0,395.0,400.0,403.0,0.3,194,Poor Event
2014/01/31,05:36:05,86.0,36,350.0,320.0,382.0,539.0,7.9,96,Poor Event
2014/01/31,06:12:11,163.0,39,370.0,414.0,324.0,124.0,-6.5,166,
2014/01/31,08:24:07,266.0,16,366.0,256.0,477.0,1249.0,62.4,269,Very Poor Event; Only C2
2014/01/31,16:24:05,8.0,170,462.0,543.0,372.0,370.0,-6.5,23,Partial Halo
2014/01/31,21:12:08,169.0,35,338.0,225.0,457.0,506.0,8.9,174,Poor Event
2014/01/31,22:00:05,47.0,81,344.0,416.0,272.0,0.0,-22.0,57,Only C2
2014/02/01,00:12:05,135.0,33,141.0,152.0,129.0,0.0,-2.4,136,Only C2
2014/02/01,03:48:05,71.0,37,301.0,266.0,337.0,473.0,6.4,77,Poor Event
2014/02/01,04:00:05,80.0,218,203.0,160.0,249.0,311.0,2.9,112,Partial Halo
2014/02/01,11:12:05,93.0,152,297.0,243.0,348.0,388.0,3.8,90,Partial Halo
2014/02/01,20:36:06,84.0,80,310.0,205.0,414.0,497.0,8.6,47,Poor Event
2014/02/02,02:24:05,180.0,19,278.0,274.0,282.0,290.0,0.4,188,Poor Event
2014/02/02,02:24:05,57.0,25,438.0,367.0,508.0,964.0,32.8,48,Poor Event; Only C2
2014/02/02,03:24:05,101.0,16,505.0,613.0,393.0,0.0,-59.9,101,Poor Event; Only C2
2014/02/02,06:48:36,94.0,132,230.0,225.0,235.0,242.0,0.3,84,Partial Halo
2014/02/02,08:48:06,261.0,258,591.0,629.0,552.0,571.0,-2.9,235,Partial Halo
2014/02/02,17:24:05,208.0,143,463.0,366.0,569.0,512.0,5.2,224,Partial Halo
2014/02/02,23:48:05,120.0,30,199.0,216.0,181.0,0.0,-6.4,123,Poor Event; Only C2
2014/02/03,08:00:05,185.0,67,210.0,210.0,209.0,207.0,-0.1,184,
2014/02/03,08:24:05,93.0,113,431.0,591.0,255.0,0.0,-16.0,114,
2014/02/03,11:24:06,91.0,81,213.0,175.0,255.0,392.0,5.0,90,Poor Event
2014/02/03,17:00:05,192.0,78,287.0,345.0,222.0,85.0,-4.6,193,
2014/02/03,20:24:05,59.0,33,273.0,102.0,430.0,994.0,39.8,55,Poor Event; Only C2
2014/02/03,21:24:05,186.0,60,223.0,307.0,140.0,0.0,-13.0,192,
2014/02/04,01:25:46,233.0,181,528.0,588.0,457.0,501.0,-4.4,208,Partial Halo
2014/02/04,08:48:05,126.0,89,261.0,309.0,213.0,0.0,-9.0,123,Only C2
2014/02/04,12:24:05,57.0,29,151.0,206.0,94.0,0.0,-11.3,58,Poor Event; Only C2
2014/02/04,16:36:06,250.0,189,368.0,398.0,339.0,323.0,-2.2,212,Partial Halo
2014/02/04,17:48:06,304.0,51,194.0,167.0,225.0,301.0,2.6,310,\; Poor Event
2014/02/04,19:48:05,219.0,127,294.0,282.0,306.0,317.0,0.8,218,Partial Halo
2014/02/04,21:17:37,68.0,35,230.0,278.0,179.0,0.0,-13.3,62,Poor Event; Only C2
2014/02/04,22:00:05,129.0,68,349.0,378.0,317.0,0.0,-7.7,117,Poor Event
2014/02/05,01:48:06,249.0,87,351.0,166.0,518.0,636.0,15.4,256,
2014/02/05,05:48:05,245.0,41,461.0,382.0,538.0,954.0,31.4,248,Poor Event; Only C2
2014/02/05,11:00:05,188.0,23,242.0,223.0,260.0,307.0,1.9,183,Poor Event
2014/02/05,23:12:10,96.0,19,302.0,393.0,206.0,0.0,-62.4,97,Poor Event; Only C2
2014/02/05,23:48:05,101.0,28,495.0,772.0,227.0,0.0,-78.6,100,Poor Event
2014/02/06,00:24:05,211.0,85,312.0,325.0,299.0,283.0,-1.0,215,
2014/02/06,01:48:05,303.0,49,218.0,0.0,401.0,432.0,7.8,309,
2014/02/06,05:24:06,151.0,15,588.0,703.0,472.0,0.0,-64.0,150,Poor Event; Only C2
2014/02/06,06:24:05,102.0,15,639.0,621.0,658.0,777.0,8.9,103,Poor Event
2014/02/06,08:24:05,66.0,71,229.0,234.0,225.0,180.0,-0.9,64,Poor Event; Only C2
2014/02/06,13:36:24,85.0,38,521.0,547.0,496.0,0.0,-13.8,89,Poor Event; Only C2
2014/02/06,14:12:05,325.0,68,183.0,0.0,362.0,340.0,5.1,338,
2014/02/07,02:00:05,16.0,31,419.0,0.0,721.0,1226.0,65.5,20,Poor Event
2014/02/07,05:36:05,251.0,15,628.0,214.0,1045.0,2410.0,243.3,246,Poor Event
2014/02/07,08:48:27,250.0,15,593.0,834.0,364.0,0.0,-103.3,251,Poor Event
2014/02/07,10:12:05,254.0,11,799.0,943.0,659.0,0.0,-54.9,251,Poor Event
2014/02/07,10:36:05,302.0,11,421.0,337.0,508.0,554.0,8.2,307,Poor Event
2014/02/07,11:00:05,87.0,56,204.0,0.0,356.0,1176.0,57.4,80,Very Poor Event; Only C2
2014/02/07,12:12:05,75.0,72,505.0,697.0,296.0,0.0,-36.5,76,Poor Event
2014/02/07,13:36:56,190.0,43,249.0,146.0,356.0,484.0,8.9,189,Poor Event
2014/02/07,14:48:05,74.0,79,209.0,138.0,285.0,304.0,3.0,63,Poor Event
2014/02/07,20:36:05,81.0,80,260.0,353.0,167.0,0.0,-29.6,80,Very Poor Event; Only C2
2014/02/07,21:48:05,244.0,15,391.0,543.0,244.0,0.0,-61.9,244,Poor Event; Only C2
2014/02/07,21:48:05,97.0,81,334.0,11.0,591.0,623.0,16.7,103,Poor Event
2014/02/07,22:12:05,196.0,128,545.0,422.0,669.0,643.0,9.8,186,Partial Halo
2014/02/08,05:48:05,258.0,26,556.0,561.0,552.0,533.0,-1.3,251,Poor Event
2014/02/08,06:24:07,199.0,21,372.0,251.0,487.0,695.0,17.6,199,Poor Event
2014/02/08,10:24:06,74.0,53,227.0,244.0,209.0,131.0,-1.7,84,Poor Event
2014/02/08,14:24:05,89.0,34,397.0,255.0,544.0,585.0,11.7,93,
2014/02/08,17:36:05,90.0,122,425.0,353.0,504.0,556.0,7.5,101,Partial Halo
2014/02/08,17:48:05,203.0,21,437.0,456.0,417.0,383.0,-2.5,204,Poor Event
2014/02/08,22:00:05,204.0,15,349.0,281.0,417.0,612.0,12.3,207,Poor Event
2014/02/09,00:12:05,45.0,70,260.0,268.0,252.0,218.0,-1.1,34,Very Poor Event
2014/02/09,03:12:08,93.0,30,439.0,332.0,533.0,683.0,15.8,98,Poor Event
2014/02/09,05:24:05,251.0,14,477.0,887.0,0.0,0.0,-280.0,255,Very Poor Event; Only C2
2014/02/09,07:36:05,249.0,17,365.0,404.0,325.0,0.0,-21.1,254,Very Poor Event; Only C2
2014/02/09,08:24:05,206.0,10,212.0,227.0,197.0,0.0,-3.8,205,Very Poor Event; Only C2
2014/02/09,10:00:05,251.0,13,395.0,421.0,370.0,0.0,-17.0,253,Very Poor Event; Only C2
2014/02/09,11:12:05,199.0,35,194.0,117.0,263.0,454.0,8.0,196,Very Poor Event
2014/02/09,14:48:06,256.0,11,308.0,219.0,394.0,912.0,32.9,253,Very Poor Event; Only C2
2014/02/09,16:00:06,,360,908.0,1013.0,797.0,846.0,-12.7,104,
2014/02/09,20:12:05,25.0,68,72.0,0.0,142.0,199.0,1.7,16,Poor Event
2014/02/10,01:26:27,79.0,46,354.0,301.0,404.0,469.0,5.5,65,
2014/02/10,04:36:05,84.0,88,431.0,336.0,533.0,634.0,11.9,77,
2014/02/10,12:00:05,251.0,9,215.0,265.0,157.0,0.0,-12.3,253,Very Poor Event; Only C2
2014/02/10,14:24:05,98.0,54,375.0,294.0,451.0,582.0,10.6,105,Poor Event
2014/02/10,16:48:07,138.0,21,209.0,268.0,148.0,0.0,-11.2,136,Poor Event; Only C2
2014/02/10,19:00:07,329.0,112,399.0,493.0,287.0,0.0,-21.6,337,Poor Event
2014/02/10,21:36:06,,360,557.0,659.0,452.0,343.0,-13.6,100,Poor Event
2014/02/10,23:36:05,299.0,54,249.0,252.0,245.0,190.0,-1.1,312,Poor Event; Only C2
2014/02/11,00:12:05,103.0,64,576.0,733.0,402.0,0.0,-22.8,104,Poor Event
2014/02/11,04:12:35,259.0,81,222.0,218.0,226.0,284.0,1.4,266,Poor Event; Only C2
2014/02/11,04:24:05,286.0,22,169.0,169.0,168.0,162.0,-0.1,289,Poor Event
2014/02/11,08:12:05,131.0,27,259.0,180.0,335.0,756.0,22.5,124,Poor Event; Only C2
2014/02/11,09:24:05,338.0,215,351.0,311.0,392.0,415.0,3.1,323,Poor Event; Partial Halo
2014/02/11,13:48:05,306.0,208,330.0,370.0,290.0,295.0,-2.0,300,Partial Halo
2014/02/11,19:24:05,248.0,271,613.0,711.0,504.0,566.0,-7.8,273,Uncertain Width; Partial Halo
2014/02/12,00:36:05,311.0,21,184.0,190.0,177.0,99.0,-1.1,308,Poor Event; Only C2
2014/02/12,06:00:05,,360,373.0,268.0,478.0,494.0,7.3,328,
2014/02/12,08:12:05,136.0,75,274.0,0.0,511.0,475.0,9.3,137,
2014/02/12,10:00:06,310.0,42,255.0,249.0,262.0,288.0,0.9,303,
2014/02/12,12:12:05,281.0,80,561.0,777.0,327.0,40.0,-24.6,279,
2014/02/12,13:25:51,326.0,124,554.0,595.0,512.0,492.0,-4.8,342,Poor Event; Partial Halo
2014/02/12,14:00:05,138.0,74,372.0,295.0,457.0,450.0,4.9,143,
2014/02/12,16:36:05,,360,533.0,472.0,597.0,960.0,29.4,331,Poor Event; Only C2
2014/02/12,20:57:27,73.0,75,265.0,0.0,494.0,657.0,18.0,69,Poor Event
2014/02/12,23:06:13,,360,872.0,1053.0,672.0,796.0,-23.3,256,
2014/02/13,11:36:05,146.0,16,267.0,133.0,392.0,841.0,28.8,146,Poor Event; Only C2
2014/02/13,16:36:05,205.0,104,502.0,646.0,342.0,193.0,-16.1,212,Poor Event
2014/02/13,18:36:05,96.0,24,425.0,456.0,395.0,0.0,-13.7,100,Poor Event; Only C2
2014/02/14,03:47:13,146.0,27,476.0,303.0,654.0,1432.0,81.9,151,Poor Event; Only C2
2014/02/14,04:17:41,80.0,13,228.0,242.0,214.0,0.0,-4.9,78,Poor Event; Only C2
2014/02/14,06:36:05,141.0,16,179.0,172.0,185.0,248.0,1.3,139,Poor Event; Only C2
2014/02/14,08:48:26,,360,1165.0,1367.0,977.0,1080.0,-32.5,250,
2014/02/14,16:00:05,53.0,145,345.0,368.0,321.0,327.0,-1.2,40,Partial Halo
2014/02/14,17:24:06,252.0,64,283.0,274.0,292.0,359.0,2.2,247,Poor Event; Only C2
2014/02/15,02:24:05,276.0,138,362.0,374.0,350.0,195.0,-4.2,284,Poor Event; Only C2; Partial Halo
2014/02/15,06:12:05,159.0,21,247.0,160.0,332.0,711.0,19.7,159,Poor Event; Only C2
2014/02/15,09:48:35,145.0,112,487.0,550.0,423.0,354.0,-7.4,174,Poor Event
2014/02/15,11:12:05,43.0,39,263.0,207.0,324.0,466.0,7.3,40,Poor Event
2014/02/15,14:24:05,176.0,55,346.0,165.0,516.0,778.0,24.0,189,Poor Event
2014/02/15,19:24:05,91.0,28,152.0,162.0,144.0,0.0,-3.1,97,Very Poor Event; Only C2
2014/02/15,20:48:05,185.0,78,270.0,275.0,264.0,262.0,-0.3,187,
2014/02/15,22:36:05,295.0,44,188.0,202.0,176.0,0.0,-1.8,300,Poor Event
2014/02/16,03:24:05,288.0,82,261.0,245.0,275.0,378.0,3.4,285,Poor Event; Only C2
2014/02/16,05:36:06,114.0,88,189.0,173.0,205.0,270.0,1.7,111,
2014/02/16,10:00:05,,360,634.0,986.0,291.0,0.0,-151.2,227,Poor Event
2014/02/16,12:48:05,98.0,243,659.0,688.0,633.0,641.0,-2.6,96,Partial Halo
2014/02/16,23:12:12,12.0,22,215.0,204.0,227.0,310.0,2.2,15,Poor Event; Only C2
2014/02/17,03:48:05,201.0,179,334.0,285.0,381.0,705.0,17.0,180,Very Poor Event; Only C2; Partial Halo
2014/02/17,05:12:05,270.0,121,582.0,504.0,655.0,689.0,9.1,267,Partial Halo
2014/02/17,09:12:08,157.0,67,192.0,89.0,318.0,604.0,14.9,160,Poor Event
2014/02/17,10:48:05,62.0,10,358.0,379.0,336.0,249.0,-3.5,52,Very Poor Event
2014/02/18,00:00:05,291.0,55,357.0,303.0,411.0,484.0,5.9,292,
2014/02/18,01:36:21,,360,779.0,874.0,674.0,712.0,-11.3,44,
2014/02/18,07:12:05,49.0,19,299.0,308.0,289.0,274.0,-0.8,45,Poor Event
2014/02/18,11:12:05,123.0,29,303.0,303.0,303.0,299.0,-0.1,126,Very Poor Event; Only C2
2014/02/18,15:36:05,281.0,51,306.0,244.0,365.0,918.0,32.2,289,Very Poor Event; Only C2
2014/02/18,20:36:07,69.0,11,288.0,136.0,457.0,957.0,37.0,66,Very Poor Event
2014/02/18,23:24:05,32.0,133,527.0,415.0,652.0,587.0,7.1,44,Partial Halo
2014/02/18,23:48:05,159.0,68,303.0,266.0,335.0,558.0,9.8,147,Only C2
2014/02/19,04:48:05,,360,612.0,802.0,417.0,0.0,-30.8,90,
2014/02/19,07:12:05,164.0,72,271.0,170.0,366.0,403.0,5.6,180,Poor Event
2014/02/19,13:36:20,24.0,28,360.0,249.0,461.0,874.0,29.6,32,Very Poor Event
2014/02/19,16:00:06,190.0,267,571.0,623.0,512.0,510.0,-5.4,189,Partial Halo
2014/02/19,20:12:05,150.0,39,454.0,469.0,437.0,384.0,-3.0,148,Poor Event
2014/02/20,00:12:05,175.0,50,271.0,278.0,264.0,233.0,-1.0,173,Poor Event
2014/02/20,03:12:09,,360,993.0,1231.0,762.0,639.0,-48.8,89,
2014/02/20,08:00:07,,360,948.0,1023.0,874.0,907.0,-9.5,268,
2014/02/20,15:36:05,253.0,62,317.0,157.0,468.0,667.0,17.3,259,
2014/02/20,23:12:11,282.0,45,198.0,326.0,41.0,0.0,-28.5,284,Poor Event; Only C2
2014/02/21,01:25:51,102.0,143,646.0,625.0,667.0,677.0,2.8,100,Partial Halo
2014/02/21,02:24:05,288.0,67,253.0,167.0,336.0,756.0,22.6,294,Only C2
2014/02/21,07:12:05,179.0,50,221.0,121.0,323.0,395.0,5.8,179,
2014/02/21,09:12:10,126.0,36,316.0,290.0,342.0,421.0,3.9,131,Poor Event
2014/02/21,12:00:05,253.0,16,207.0,358.0,40.0,0.0,-41.3,250,Very Poor Event; Only C2
2014/02/21,12:12:05,184.0,62,341.0,283.0,399.0,501.0,7.1,174,Poor Event
2014/02/21,16:00:05,,360,1252.0,1655.0,834.0,1140.0,-61.9,139,
2014/02/21,23:12:12,275.0,27,296.0,133.0,461.0,1461.0,87.1,278,Very Poor Event; Only C2
2014/02/22,12:12:05,247.0,233,1023.0,957.0,1093.0,1071.0,9.5,204,Partial Halo
2014/02/22,15:48:06,96.0,160,696.0,846.0,537.0,615.0,-13.9,95,Partial Halo
2014/02/22,20:36:05,102.0,34,247.0,229.0,269.0,322.0,2.1,109,Poor Event
2014/02/23,00:12:05,203.0,65,282.0,265.0,298.0,332.0,1.7,214,Poor Event
2014/02/23,06:48:05,114.0,84,540.0,626.0,457.0,0.0,-17.6,108,
2014/02/23,06:48:05,262.0,162,770.0,628.0,909.0,923.0,19.2,257,Partial Halo
2014/02/23,10:36:05,56.0,18,147.0,184.0,106.0,0.0,-6.5,50,Very Poor Event; Only C2
2014/02/23,17:00:05,343.0,155,218.0,100.0,340.0,380.0,5.5,357,Poor Event; Partial Halo
2014/02/23,23:24:05,92.0,48,353.0,200.0,519.0,1258.0,62.9,101,Poor Event; Only C2
2014/02/24,04:12:05,108.0,38,417.0,468.0,368.0,0.0,-12.4,106,Poor Event
2014/02/24,10:36:06,298.0,11,296.0,277.0,314.0,523.0,8.3,299,Very Poor Event; Only C2
2014/02/24,11:36:05,94.0,193,495.0,615.0,371.0,454.0,-7.2,110,Partial Halo
2014/02/24,13:36:22,118.0,83,266.0,284.0,247.0,148.0,-2.4,106,
2014/02/24,23:24:07,267.0,188,790.0,1024.0,527.0,511.0,-32.3,226,Partial Halo
2014/02/25,01:25:50,,360,2147.0,2495.0,1809.0,2069.0,-158.1,73,Only C3
2014/02/25,12:48:05,247.0,87,258.0,302.0,215.0,0.0,-5.7,223,
2014/02/25,19:12:05,36.0,119,131.0,40.0,202.0,298.0,3.7,45,Very Poor Event
2014/02/25,21:28:38,261.0,18,186.0,224.0,145.0,0.0,-14.1,261,Very Poor Event; Only C2
2014/02/25,21:28:38,110.0,27,260.0,240.0,279.0,382.0,3.7,114,Very Poor Event
2014/02/26,04:12:05,102.0,65,122.0,43.0,209.0,400.0,6.5,106,Poor Event
2014/02/26,15:48:05,255.0,80,207.0,259.0,154.0,0.0,-34.5,265,Very Poor Event; Only C2
2014/02/26,17:00:05,352.0,64,156.0,0.0,346.0,337.0,4.9,358,Poor Event
2014/02/26,20:36:05,100.0,17,444.0,404.0,485.0,599.0,8.3,97,Poor Event
2014/02/27,04:24:05,103.0,30,528.0,289.0,767.0,1391.0,76.0,105,Poor Event
2014/02/27,12:00:05,113.0,55,120.0,219.0,0.0,0.0,-29.1,116,Poor Event; Only C2
2014/02/27,19:12:06,341.0,11,288.0,213.0,372.0,456.0,7.1,339,Very Poor Event
2014/02/27,21:17:38,187.0,7,437.0,545.0,328.0,0.0,-170.2,189,Very Poor Event; Only 3 points; Only C2
2014/02/28,09:24:18,187.0,40,227.0,244.0,210.0,0.0,-6.2,184,Poor Event; Only C2
2014/02/28,09:36:05,18.0,31,304.0,257.0,352.0,432.0,5.5,9,Poor Event
2014/02/28,16:36:05,284.0,75,97.0,146.0,28.0,0.0,-20.6,291,Very Poor Event; Only C2
2014/02/28,19:00:05,280.0,43,171.0,216.0,123.0,0.0,-24.9,291,Poor Event; Only C2
2014/02/28,21:48:05,84.0,60,610.0,601.0,619.0,636.0,1.8,85,
2014/03/01,01:36:29,80.0,32,189.0,156.0,221.0,551.0,11.5,88,Poor Event; Only C2
2014/03/01,03:12:08,201.0,50,374.0,375.0,372.0,369.0,-0.2,180,Poor Event
2014/03/01,06:00:05,346.0,75,210.0,0.0,407.0,459.0,8.9,348,Poor Event
2014/03/01,10:24:05,86.0,90,280.0,237.0,324.0,415.0,4.8,83,
2014/03/01,13:48:05,277.0,89,193.0,213.0,174.0,0.0,-7.6,259,Poor Event; Only C2
2014/03/01,15:12:08,270.0,78,101.0,164.0,0.0,0.0,-14.3,266,Poor Event; Only C2
2014/03/01,18:48:05,260.0,82,198.0,248.0,144.0,0.0,-13.5,269,Only C2
2014/03/01,20:36:05,95.0,42,186.0,214.0,157.0,0.0,-2.4,83,Poor Event
2014/03/01,20:36:05,257.0,73,324.0,373.0,277.0,0.0,-9.2,261,
2014/03/01,22:12:05,259.0,69,380.0,544.0,194.0,0.0,-25.0,255,
2014/03/02,00:48:05,256.0,42,210.0,128.0,293.0,854.0,29.5,262,Very Poor Event; Only C2
2014/03/02,02:24:05,262.0,18,170.0,237.0,101.0,0.0,-35.8,264,Very Poor Event; Only C2
2014/03/02,03:12:08,98.0,61,204.0,256.0,149.0,0.0,-13.2,110,Poor Event; Only C2
2014/03/02,03:24:05,260.0,95,237.0,294.0,188.0,0.0,-11.0,262,Poor Event
2014/03/02,04:48:05,258.0,65,220.0,193.0,246.0,460.0,7.2,262,Poor Event; Only C2
2014/03/02,04:48:05,208.0,65,348.0,419.0,279.0,174.0,-6.0,206,
2014/03/02,06:00:05,264.0,46,197.0,230.0,162.0,0.0,-9.3,263,Poor Event; Only C2
2014/03/02,07:24:05,354.0,46,321.0,149.0,488.0,877.0,31.5,345,Poor Event
2014/03/02,10:36:05,74.0,13,192.0,206.0,175.0,0.0,-2.3,81,Very Poor Event
2014/03/02,12:24:05,320.0,26,321.0,297.0,348.0,435.0,4.2,319,Poor Event
2014/03/02,16:24:05,121.0,38,282.0,382.0,180.0,0.0,-27.8,117,Poor Event; Only C2
2014/03/02,16:24:05,243.0,59,236.0,237.0,235.0,225.0,-0.2,256,Poor Event; Only C2
2014/03/02,22:24:05,16.0,18,289.0,177.0,403.0,888.0,32.0,16,Very Poor Event; Only C2
2014/03/03,13:25:55,307.0,30,217.0,203.0,231.0,451.0,6.7,305,Very Poor Event; Only C2
2014/03/03,15:24:05,298.0,24,198.0,38.0,331.0,1206.0,59.5,299,Very Poor Event; Only C2
2014/03/04,00:48:07,297.0,58,242.0,251.0,234.0,190.0,-1.1,298,
2014/03/04,01:25:52,88.0,38,314.0,383.0,242.0,0.0,-22.5,90,Only C2
2014/03/04,07:24:05,309.0,72,372.0,543.0,172.0,0.0,-31.0,289,
2014/03/04,11:24:05,301.0,62,378.0,352.0,404.0,440.0,2.9,292,
2014/03/04,12:12:05,7.0,18,229.0,204.0,254.0,520.0,9.4,12,Very Poor Event; Only C2
2014/03/04,17:12:05,294.0,42,313.0,274.0,352.0,666.0,15.4,303,Very Poor Event; Only C2
2014/03/04,18:48:05,,360,794.0,1083.0,519.0,692.0,-30.3,356,
2014/03/04,20:57:27,162.0,136,643.0,471.0,837.0,778.0,15.7,159,Partial Halo
2014/03/04,21:38:37,66.0,86,911.0,1023.0,782.0,833.0,-14.5,70,
2014/03/05,03:36:05,148.0,57,551.0,736.0,343.0,356.0,-17.4,155,
2014/03/05,04:48:05,312.0,160,428.0,545.0,316.0,318.0,-8.1,291,Partial Halo
2014/03/05,07:48:05,287.0,52,229.0,248.0,209.0,151.0,-1.6,297,
2014/03/05,09:12:09,87.0,115,556.0,623.0,484.0,486.0,-6.2,109,
2014/03/05,09:24:05,,360,864.0,1001.0,723.0,823.0,-13.4,174,
2014/03/05,13:48:05,,360,828.0,1012.0,624.0,716.0,-21.8,358,
2014/03/05,19:00:05,303.0,91,498.0,651.0,321.0,397.0,-11.0,300,
2014/03/05,23:12:10,17.0,43,383.0,390.0,376.0,354.0,-1.2,15,Poor Event
2014/03/06,05:24:05,81.0,37,274.0,327.0,217.0,0.0,-14.2,76,Poor Event; Only C2
2014/03/06,06:12:05,301.0,56,474.0,497.0,452.0,417.0,-3.1,295,
2014/03/06,10:12:05,96.0,61,252.0,217.0,288.0,563.0,11.1,90,Poor Event; Only C2
2014/03/06,11:36:07,244.0,11,316.0,332.0,300.0,0.0,-4.9,239,Very Poor Event; Only C2
2014/03/06,13:25:53,146.0,107,398.0,342.0,459.0,477.0,4.5,145,
2014/03/06,23:12:10,319.0,10,299.0,249.0,351.0,447.0,6.7,323,Very Poor Event
2014/03/06,23:24:05,344.0,15,224.0,171.0,286.0,429.0,6.5,348,Very Poor Event
2014/03/07,08:00:05,179.0,17,304.0,202.0,410.0,514.0,9.4,182,Very Poor Event
2014/03/07,12:12:06,307.0,100,436.0,503.0,370.0,362.0,-5.0,303,
2014/03/07,13:36:23,213.0,86,278.0,260.0,298.0,355.0,2.4,213,Poor Event
2014/03/08,00:12:05,254.0,25,108.0,122.0,93.0,0.0,-2.7,246,Very Poor Event; Only C2
2014/03/08,00:36:06,308.0,21,238.0,251.0,225.0,26.0,-2.6,313,Very Poor Event; Only C2
2014/03/08,02:00:05,55.0,95,170.0,102.0,229.0,502.0,10.0,68,Poor Event; Only C2
2014/03/08,17:48:05,265.0,112,205.0,110.0,298.0,502.0,9.8,264,Poor Event
2014/03/08,18:12:05,96.0,174,363.0,421.0,295.0,258.0,-4.6,115,Partial Halo
2014/03/08,22:36:05,111.0,83,229.0,87.0,364.0,417.0,6.8,99,Poor Event
2014/03/09,03:12:10,278.0,247,713.0,853.0,573.0,545.0,-18.1,347,Partial Halo
2014/03/09,09:36:05,187.0,150,414.0,468.0,352.0,350.0,-3.9,184,Partial Halo
2014/03/10,08:00:05,99.0,16,182.0,219.0,143.0,0.0,-10.0,97,Very Poor Event; Only C2
2014/03/10,10:36:34,308.0,66,142.0,205.0,73.0,0.0,-14.1,316,Very Poor Event; Only C2
